patent_id,founding_year,founding_score,VC_backed_assignee,VC_score,initassignee_id,initassignee_organization,same_as20220630pv,assignee_organization_20220630pv,assignee_id_20220630pv,initassignee_idxwalk20220630pv,Found in OC,company_number,gvkey,CUSIP,first_year_publicly_listed,UO_DISCERN,SUB_DISCERN,univ_hospital_gov,is_US_assignee,cpc_sections,grant_year,patent_abstract,topK_topics,topK_scores,super_topics,main_super_topic,top5_similarities,sim1,sim2,sim3,sim4,sim5,sim_mean,sim_variance,sim_std,sim_min,sim_max,topK_1,topK_2,topK_3,topK_4,topK_5,topK_mean,topK_variance,topK_std
6406636,,,0.0,,OR0229694,ECOTECH INTERNATIONAL,0,"MEGASENSE, INC.",ce73f932-9586-4bfb-9381-dfd22b1514fa,,0.0,200408410038,,,,0.0,0.0,0.0,1.0,H  B  C  G,2002.0,"Wafer-to-wafer bonding using, e.g., solder metal bonding, glass bonding or polymer (adhesive) bonding is improved by profiling one or both of the wafer surfaces being bonded to define microstructures therein. Profiling means providing other than the conventional planar bonding surface to define cavities therein. The bonding material fills the cavities in the microstructures. For instance, a system of ridges and trenches (e.g. in cross-section vertical, slanted, key-holed shaped, or diamond-shaped) are microstructures that increase the surface area of the wafers to which the bonding material can adhere. Use of the key-hole shaped or diamond-shaped profile having a negative slope at the trench interior substantially increases the bonding force. Where electrical leads feed through a bond, the seal to the bond at that point is improved by either using lengthened feedthroughs which extend the length of a substantial portion of the bond or by use of doped (diffused) conductive wafer regions rather than metallized feedthroughs. In some cases the bonded surfaces include spacers which define a precisely defined distance between the two wafers, thus providing an exactly specified thickness of the bonding material. In some cases the edges of the bonded assembly are sealed by a sealant which extends through narrow capillary spaces between the two bonded wafers, thus hermetically sealing together the two wafers.","[122, 287, 1861, 334, 541]","[0.5664518475532532, 0.5581331849098206, 0.5553571581840515, 0.5484330654144287, 0.5461456775665283]","[10, 137, 134, 19, 136]",10,"[0.49324545, 0.5437021, 0.52465445, 0.45966628, 0.51686203]",0.49324545,0.5437021,0.52465445,0.45966628,0.51686203,0.50762606,0.0010459234,0.03234074,0.45966628,0.5437021,0.5664518475532532,0.5581331849098206,0.5553571581840515,0.5484330654144287,0.5461456775665283,0.5549041867256165,6.564174417995616e-05,0.0081019592803195
7988988,1853.0,10.0,0.0,,OR0000826,BAUSCH AND LOMB INCORPORATED,1,BAUSCH & LOMB INCORPORATED,6997bec3-0af4-4bf0-8dbe-f570bfe136f2,6997bec3-0af4-4bf0-8dbe-f570bfe136f2,0.0,,2085.0,71799B937,1950.0,1.0,0.0,0.0,1.0,A  C  G,2011.0,"A biomedical device, such as a contact lens, has a surface linked to a polymer comprising boronic acid moieties. The boronic acid monomeric units may be derived from an ethylenically unsaturated monomer containing a boronic acid moiety, such as a vinylphenyl boronic acid or a (meth)acrylamido phenyl boronic acid. The boronic acid moieties may be complexed with mucin, especially epithelial mucin.","[686, 1100, 1878, 1191, 924]","[0.6649213433265686, 0.6494468450546265, 0.6331995129585266, 0.6003828048706055, 0.6000195741653442]","[111, 111, 141, 25, 111]",111,"[0.61610186, 0.61610186, 0.59427255, 0.4792713, 0.61610186]",0.61610186,0.61610186,0.59427255,0.4792713,0.61610186,0.58436984,0.003541133,0.05950742,0.4792713,0.61610186,0.6649213433265686,0.6494468450546265,0.6331995129585266,0.6003828048706055,0.6000195741653442,0.6295940160751343,0.0008457742378265,0.0290821979538436
8309264,1998.0,9.0,0.0,,OR0002603,UTC POWER CORPORATION,0,"UTC FUEL CELLS, LLC",f890905d-ac81-4cdb-928e-356f7aed8128,a0621917-9572-44e4-8eaa-9c968f4624b7,1.0,2888666,10983.0,913017109,,0.0,1.0,0.0,1.0,H  C  Y,2012.0,"A bipolar plate (30) for use in a fuel cell stack (10) includes one or more first metal layers (40a) having a tendency to grow an electrically passive layer in the presence of a fuel cell reactant gas and one or more second metal layers (40b) directly adjacent the one or more first metal layers (40a). The second metal layer has a tendency to resist growing any oxide layer in the presence of the fuel cell reactant gas to maintain a threshold electrical conductivity. The second metal layer also has a section for contacting an electrode (12, 14) and providing an electrically conductive path between the electrode (12, 14) and the first metal layer.","[736, 88, 573, 123, 1149]","[0.6646854877471924, 0.6092604994773865, 0.5320035815238953, 0.5014771223068237, 0.4990517795085907]","[126, 16, 16, 74, 126]",126,"[0.554778, 0.46209562, 0.46209562, 0.39361143, 0.554778]",0.554778,0.46209562,0.46209562,0.39361143,0.554778,0.48547173,0.004784478,0.06916992,0.39361143,0.554778,0.6646854877471924,0.6092604994773865,0.5320035815238953,0.5014771223068237,0.4990517795085907,0.5612956941127777,0.0053251665698772,0.0729737389056995
6545185,1999.0,10.0,0.0,,OR0046317,EAGLEVIEW TECHNOLOGIES INC,1,"EAGLE VIEW TECHNOLOGIES, INC.",6c1ca0c4-4ace-4975-b354-912dd41901ec,6c1ca0c4-4ace-4975-b354-912dd41901ec,1.0,83bb9bb1-abd4-e011-a886-001ec94ffe7f,,,,0.0,0.0,0.0,1.0,C,2003.0,"A method and apparatus for the production of ketones via a one-step synthesis from aldehydes. In the method of the invention, an aldehyde, a carboxylic acid, and a source of oxygen, such as water, are allowed to react in the vapor phase in a catalytic tube reactor. Asymmetrical ketones, such as methyl cyclopropyl ketone, are particularly desirable reaction products.","[602, 89, 1172, 192, 716]","[0.7317357659339905, 0.620430052280426, 0.6063217520713806, 0.6034841537475586, 0.5767375230789185]","[92, 92, 92, 92, 92]",92,"[0.611033, 0.611033, 0.611033, 0.611033, 0.611033]",0.611033,0.611033,0.611033,0.611033,0.611033,0.611033,0.0,0.0,0.611033,0.611033,0.7317357659339905,0.620430052280426,0.6063217520713806,0.6034841537475586,0.5767375230789185,0.6277418494224548,0.0036292236811494,0.0602430384455286
6642252,1887.0,10.0,0.0,,OR0000066,BRISTOL MYERS SQUIBB COMPANY,1,BRISTOL-MYERS SQUIBB COMPANY,c55cb37f-99e4-4b16-8cd2-9652c4f0c997,c55cb37f-99e4-4b16-8cd2-9652c4f0c997,1.0,194476-031,2403.0,110122108,1950.0,1.0,0.0,0.0,1.0,C  A,2003.0,"Compounds having the formula (I), are useful as serine protease inhibitors, more particularly inhibitors of Factors VIIa, IXa, Xa, and/or XIa, wherein ring B is phenyl or pyridyl, W is preferably C(&boxH;O)NR4R5, L is a linker group, X2 comprises nitrogen or carbon, Z is an optionally-substituted monocyclic or bicyclic ring system, and R1, R2, R3, R4, R5 and R6 are as defined in the specification.","[1084, 1, 624, 93, 778]","[0.7782188653945923, 0.7721226811408997, 0.7685775756835938, 0.7678623795509338, 0.7512562274932861]","[129, 45, 156, 129, 45]",129,"[0.767102, 0.77935815, 0.7222248, 0.767102, 0.77935815]",0.767102,0.77935815,0.7222248,0.767102,0.77935815,0.763029,0.00055786147,0.023619091,0.7222248,0.77935815,0.7782188653945923,0.7721226811408997,0.7685775756835938,0.7678623795509338,0.7512562274932861,0.7676075458526611,0.000100339514817,0.010016961356474
10858709,1901.0,10.0,0.0,,OR0000412,MONSANTO TECHNOLOGY LLC,1,MONSANTO COMPANY,79e55342-80ca-40d1-8bec-69f468eb84a3,f0bd3fca-1cc8-45a4-b169-ea82678bbed5,1.0,FL0047503,7536.0,71713U102,1950.0,1.0,0.0,0.0,1.0,C  A,2020.0,"The present disclosure is in the field of plant breeding and disease resistance. The disclosure provides methods for breeding corn plants having downy mildew (DM) resistance using marker-assisted selection. The disclosure further provides corn germplasm resistant to DM. The disclosure also provides markers associated with DM resistance loci for introgressing these loci into elite germplasm in a breeding program, thus producing novel DM resistant germplasm.","[1079, 1788, 2426, 199, 2791]","[0.7003604173660278, 0.6436268091201782, 0.6361079812049866, 0.595174252986908, 0.5563262701034546]","[12, 12, 12, 12, 12]",12,"[0.6395353, 0.6395353, 0.6395353, 0.6395353, 0.6395353]",0.6395353,0.6395353,0.6395353,0.6395353,0.6395353,0.6395353,0.0,0.0,0.6395353,0.6395353,0.7003604173660278,0.6436268091201782,0.6361079812049866,0.595174252986908,0.5563262701034546,0.626319146156311,0.0029366233499789,0.0541906204981911
9296981,,,0.0,,OR0000816,UNIVERSITY OF SOUTH CAROLINA,1,UNIVERSITY OF SOUTH CAROLINA,e4fd6059-2d4d-48bc-ac19-110c6dbc3abd,e4fd6059-2d4d-48bc-ac19-110c6dbc3abd,0.0,,,,,0.0,0.0,1.0,1.0,C,2016.0,"Methods of cleaning a medical device are provided via exposing the medical device to a compressed CO2-based mixture. The compressed CO2-based mixture includes carbon dioxide, a surfactant, and water in the form of water-in-CO2 microemulsions. In one particular embodiment, the ratio of water-to-surfactant mixed together in the CO2 has a range of about 5-100 molecules of water per molecule of surfactant (e.g., about 5-30 molecules of water per molecule of surfactant).","[4, 331, 536, 161, 1363]","[0.6316904425621033, 0.5409756302833557, 0.5400890707969666, 0.538765549659729, 0.5329175591468811]","[34, 48, 29, 48, 29]",34,"[0.5670591, 0.53988165, 0.512995, 0.53988165, 0.512995]",0.5670591,0.53988165,0.512995,0.53988165,0.512995,0.53456247,0.00051073235,0.022599388,0.512995,0.5670591,0.6316904425621033,0.5409756302833557,0.5400890707969666,0.538765549659729,0.5329175591468811,0.5568876504898072,0.0017584545465105,0.0419339307305019
10011727,2014.0,8.0,0.0,,OR0006695,CHEMOURS COMPANY,1,"THE CHEMOURS COMPANY FC, LLC",36316af9-be59-4c66-b18a-8d3eabc7d21d,,1.0,5516785,,,,0.0,0.0,0.0,1.0,C,2018.0,"This invention provides methods and technology related to increased hiding power of a coating through mediating the interaction of the pigment with other system components including but not limited to other pigment particles, latex paint particles, latex binding particles, and organic or inorganic hollow particles. Organization and spacing are tailored via pH sensitive functionalities hosted on ligands or polymeric spacers that are located at/within the surface of one of the components.","[82, 925, 1010, 6, 307]","[0.6760602593421936, 0.6459786891937256, 0.6406627893447876, 0.6219760179519653, 0.6210311055183411]","[70, 134, 19, 19, 49]",70,"[0.6200782, 0.65763587, 0.6251156, 0.6251156, 0.68946654]",0.6200782,0.65763587,0.6251156,0.6251156,0.68946654,0.6434823,0.0008843246,0.029737595,0.6200782,0.68946654,0.6760602593421936,0.6459786891937256,0.6406627893447876,0.6219760179519653,0.6210311055183411,0.6411417722702026,0.000503672746289,0.0224426546176926
7510751,,,0.0,,OR0000769,INVISTA NORTH AMERICA SA RL,1,INVISTA NORTH AMERICA S.A.R.L.,577e93ee-51e9-47ff-bdf9-247a23c18f75,577e93ee-51e9-47ff-bdf9-247a23c18f75,0.0,,,,,0.0,0.0,0.0,1.0,C  B  Y,2009.0,"Bottles, containers and other articles are formed from polypropylene compositions that include a reheating agent, such as antimony, carbon black, graphite, titanium, copper, manganese, iron, tungsten, graphite, infra-red absorbing dyes or other infra-red absorbing material. The reheating time for the polypropylene composition is shortened for injection stretch blow molding or thermoforming, and the polypropylene granule composition with reheating agent has an L* value of at least 80% of the L* value for a polypropylene granule control without added reheating agents as measured by the Gardner color test. The reheating agent may be incorporated into the polypropylene composition by in situ chemical reduction of a metal compound, such as antimony triglycolate, with a reducing agent, such as hypophosphorous acid. In addition, the polypropylene composition with reheating agent may be derived from a polypropylene masterbatch with high concentrations of reheating agent.","[1795, 462, 1457, 38, 781]","[0.5540027022361755, 0.5356242656707764, 0.5293017029762268, 0.524625837802887, 0.5106037855148315]","[25, 25, 24, 24, 150]",25,"[0.51840585, 0.51840585, 0.5332274, 0.5332274, 0.54044104]",0.51840585,0.51840585,0.5332274,0.5332274,0.54044104,0.5287415,9.7694145e-05,0.009884035,0.51840585,0.54044104,0.5540027022361755,0.5356242656707764,0.5293017029762268,0.524625837802887,0.5106037855148315,0.5308316588401795,0.0002524715428126,0.0158893531275716
7883701,1925.0,8.0,0.0,,OR0000093,WISCONSIN ALUMNI RESEARCH FOUNDATION,1,WISCONSIN ALUMNI RESEARCH FOUNDATION,aa76ea76-a1ac-4ed6-b31d-37c4d1231c96,aa76ea76-a1ac-4ed6-b31d-37c4d1231c96,1.0,6W14111,,,,0.0,0.0,0.0,1.0,A  C,2011.0,"A method for reducing gastrointestinal inflammation, enhancing growth, or improving feed efficiency in a human or non-human animal is disclosed. The method involves administering to the animal an agent that can reduce the formation of the signal transduction complex of endotoxin, TLR4 and CD14 on the cellular surface of a cell in the gastrointestinal tract of the animal. In a preferred embodiment, an antibody against the extracellular domain of TLR4 or CD14 is used to reduce the formation of the complex. A composition that contains the antibody and an ingestible carrier is also disclosed. Further disclosed is a method for producing a peptide for enhancing growth, improving feed efficiency, or both in a human or non-human animal.","[1732, 215, 876, 921, 104]","[0.709286630153656, 0.690410852432251, 0.668229877948761, 0.6504287123680115, 0.6224924921989441]","[7, 27, 104, 132, 27]",7,"[0.53534675, 0.6495804, 0.5806501, 0.60281694, 0.6495804]",0.53534675,0.6495804,0.5806501,0.60281694,0.6495804,0.60359496,0.002353554,0.04851344,0.53534675,0.6495804,0.709286630153656,0.690410852432251,0.668229877948761,0.6504287123680115,0.6224924921989441,0.6681697130203247,0.0011466060957047,0.0338615725521539
9883648,1901.0,10.0,0.0,,OR0000412,MONSANTO TECHNOLOGY LLC,1,MONSANTO COMPANY,79e55342-80ca-40d1-8bec-69f468eb84a3,f0bd3fca-1cc8-45a4-b169-ea82678bbed5,1.0,FL0047503,7536.0,71713U102,1950.0,1.0,0.0,0.0,1.0,A  C,2018.0,"According to the invention, there is provided seed and plants of the hybrid corn variety designated CH573369. The invention thus relates to the plants, seeds and tissue cultures of the variety CH573369, and to methods for producing a corn plant produced by crossing a corn plant of variety CH573369 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH573369.","[39, 630, 1497, 644, 1731]","[0.9704497456550598, 0.7869672179222107, 0.7803012728691101, 0.733464777469635, 0.7131250500679016]","[46, 46, 46, 46, 46]",46,"[0.84589773, 0.84589773, 0.84589773, 0.84589773, 0.84589773]",0.84589773,0.84589773,0.84589773,0.84589773,0.84589773,0.8458978,0.0,0.0,0.84589773,0.84589773,0.9704497456550598,0.7869672179222107,0.7803012728691101,0.733464777469635,0.7131250500679016,0.7968616127967835,0.0103839886112055,0.1019018577416798
9879007,1998.0,10.0,0.0,,OR0016162,PTC THERAPEUTICS INC,1,"PTC THERAPEUTICS, INC.",96807c94-fbb5-4981-93fb-f9d26cf68740,96807c94-fbb5-4981-93fb-f9d26cf68740,1.0,0600036226,174134.0,69366J200,2013.0,1.0,0.0,0.0,1.0,C  A,2018.0,"Provided herein are compounds of Formula (I):and forms thereof, including compositions thereof and uses therewith for treating spinal muscular atrophy.","[1662, 0, 516, 1276, 1646]","[0.791763186454773, 0.7844467759132385, 0.7643828392028809, 0.7572797536849976, 0.756918728351593]","[129, 129, 129, 129, 129]",129,"[0.793883, 0.793883, 0.793883, 0.793883, 0.793883]",0.793883,0.793883,0.793883,0.793883,0.793883,0.793883,0.0,0.0,0.793883,0.793883,0.791763186454773,0.7844467759132385,0.7643828392028809,0.7572797536849976,0.756918728351593,0.7709582567214965,0.0002605577922263,0.0161418026324936
7879444,,,0.0,,OR0007348,WASHINGTON UNIVERSITY OF,1,UNIVERSITY OF WASHINGTON,41d268a9-e38e-41eb-aa35-aad4ab62a9a4,41d268a9-e38e-41eb-aa35-aad4ab62a9a4,0.0,,,,,0.0,0.0,1.0,1.0,C  B  Y,2011.0,"Super-low fouling sulfobetaine and carboxybetaine materials, super-low fouling surfaces and methods of making the surfaces coated with sulfobetaine and carboxybetaine materials, and devices having the super-low fouling surfaces.","[1158, 662, 1326, 791, 2686]","[0.5928137898445129, 0.5470885038375854, 0.5225710272789001, 0.5076117515563965, 0.500270664691925]","[54, 25, 49, 160, 65]",54,"[0.43015987, 0.3939699, 0.49800164, 0.47643065, 0.4673869]",0.43015987,0.3939699,0.49800164,0.47643065,0.4673869,0.4531898,0.0016967927,0.041192144,0.3939699,0.49800164,0.5928137898445129,0.5470885038375854,0.5225710272789001,0.5076117515563965,0.500270664691925,0.534071147441864,0.0013987436581235,0.0373997815250776
9259715,1902.0,10.0,0.0,,OR0009561,ARCHER DANIELS MIDLAND COMPANY,1,ARCHER DANIELS MIDLAND COMPANY,c6651ce7-dd05-44b7-a276-356c9f4e02bb,c6651ce7-dd05-44b7-a276-356c9f4e02bb,1.0,0000878906,1722.0,039483102,1950.0,1.0,0.0,0.0,1.0,B  C,2016.0,"A hydrogenation catalyst comprising nickel, rhenium, and cadmium is disclosed. Process of using hydrogenation catalyst for producing propylene glycol from polyol feedstock are also disclosed. The present invention relates generally to catalysts and more particularly, to catalysts having an enhanced ability to produce propylene glycol from sugar alcohols while reducing the production of by-products.","[208, 1232, 1649, 18, 338]","[0.7876824140548706, 0.7223889827728271, 0.689974308013916, 0.6593160629272461, 0.6514068841934204]","[5, 39, 92, 5, 5]",5,"[0.6915661, 0.71393275, 0.5921333, 0.6915661, 0.6915661]",0.6915661,0.71393275,0.5921333,0.6915661,0.6915661,0.6761529,0.0022998287,0.04795653,0.5921333,0.71393275,0.7876824140548706,0.7223889827728271,0.689974308013916,0.6593160629272461,0.6514068841934204,0.7021537303924561,0.0030708169126015,0.0554149520671227
6465237,1988.0,10.0,1.0,10.0,OR0005694,COR THERAPEUTICS INC,0,"MILLENNIUM PHARMACEUTICALS, INC.",611faef2-df94-495b-ab65-ba9c22ec7e9e,89de6b05-6bb5-4484-85dd-780eaa3a3d49,1.0,2151084,24220.0,217753102,1991.0,1.0,0.0,0.0,1.0,C,2002.0,A DNA sequence encoding a human adenylyl cyclase is described. The amino acid sequence of the adenylyl cyclase is also described.,"[2026, 156, 1246, 1777, 2414]","[0.5453954339027405, 0.5452089905738831, 0.5433415174484253, 0.525995671749115, 0.5239517092704773]","[62, 41, 62, 118, 44]",62,"[0.50553787, 0.48208076, 0.50553787, 0.4566401, 0.44436854]",0.50553787,0.48208076,0.50553787,0.4566401,0.44436854,0.47883302,0.00077929295,0.027915819,0.44436854,0.50553787,0.5453954339027405,0.5452089905738831,0.5433415174484253,0.525995671749115,0.5239517092704773,0.5367786645889282,0.0001172984661501,0.0108304416415083
